Time[s], HydroForceZ[N], HydroMomentY[Nm], OmegaY[rad/s], Pitch[deg]
0.37069, -170.3375, 39.2336, -0.00551, -2.3379
0.37070, -170.3049, 39.2268, -0.00551, -2.3379
0.37071, -170.2876, 39.2238, -0.00552, -2.3379
0.37072, -170.2570, 39.2177, -0.00552, -2.3379
0.37073, -170.2296, 39.2129, -0.00552, -2.3379
0.37074, -170.2123, 39.2112, -0.00552, -2.3379
0.37076, -170.1867, 39.2071, -0.00552, -2.3379
0.37077, -170.1661, 39.2025, -0.00552, -2.3379
0.37078, -170.1256, 39.1918, -0.00552, -2.3379
0.37079, -170.0687, 39.1770, -0.00552, -2.3380
0.37080, -170.0316, 39.1684, -0.00553, -2.3380
0.37081, -169.9933, 39.1603, -0.00554, -2.3380
0.37082, -169.9820, 39.1589, -0.00554, -2.3380
0.37084, -169.9773, 39.1603, -0.00554, -2.3380
0.37085, -169.9548, 39.1565, -0.00554, -2.3380
0.37086, -169.9531, 39.1590, -0.00554, -2.3380
0.37087, -169.9291, 39.1547, -0.00554, -2.3380
0.37088, -169.8961, 39.1479, -0.00554, -2.3380
0.37089, -169.8890, 39.1483, -0.00554, -2.3380
0.37090, -169.8947, 39.1526, -0.00554, -2.3380
0.37091, -169.8622, 39.1465, -0.00554, -2.3380
0.37093, -169.8161, 39.1350, -0.00554, -2.3380
0.37094, -169.7874, 39.1298, -0.00554, -2.3380
0.37095, -169.7582, 39.1212, -0.00554, -2.3380
0.37096, -169.7201, 39.1116, -0.00555, -2.3380
0.37097, -169.7134, 39.1119, -0.00555, -2.3380
0.37098, -169.7059, 39.1109, -0.00556, -2.3380
0.37099, -169.6846, 39.1077, -0.00556, -2.3380
0.37100, -169.6485, 39.0999, -0.00556, -2.3380
0.37102, -169.6446, 39.1016, -0.00556, -2.3380
0.37103, -169.6245, 39.0983, -0.00556, -2.3380
0.37104, -169.6321, 39.1024, -0.00556, -2.3380
0.37105, -169.6229, 39.1015, -0.00556, -2.3380
0.37106, -169.5964, 39.0970, -0.00556, -2.3380
0.37107, -169.5981, 39.1001, -0.00556, -2.3380
0.37108, -169.5636, 39.0935, -0.00556, -2.3380
0.37110, -169.5316, 39.0849, -0.00556, -2.3380
0.37111, -169.5147, 39.0823, -0.00556, -2.3381
0.37112, -169.5118, 39.0837, -0.00556, -2.3381
0.37113, -169.5043, 39.0833, -0.00557, -2.3381
0.37114, -169.4914, 39.0816, -0.00557, -2.3381
0.37115, -169.4691, 39.0768, -0.00556, -2.3381
0.37116, -169.4487, 39.0742, -0.00556, -2.3381
0.37117, -169.4426, 39.0735, -0.00557, -2.3381
0.37119, -169.4431, 39.0753, -0.00557, -2.3381
0.37120, -169.4338, 39.0744, -0.00557, -2.3381
0.37121, -169.3915, 39.0630, -0.00557, -2.3381
0.37122, -169.3503, 39.0547, -0.00557, -2.3381
0.37123, -169.3467, 39.0559, -0.00557, -2.3381
0.37124, -169.3279, 39.0522, -0.00558, -2.3381
0.37126, -169.3295, 39.0547, -0.00558, -2.3381
0.37127, -169.3434, 39.0607, -0.00558, -2.3381
0.37128, -169.3251, 39.0565, -0.00557, -2.3381
0.37129, -169.2999, 39.0513, -0.00557, -2.3381
0.37130, -169.3023, 39.0548, -0.00557, -2.3381
0.37131, -169.2823, 39.0496, -0.00558, -2.3381
0.37132, -169.2600, 39.0454, -0.00558, -2.3381
0.37134, -169.2522, 39.0463, -0.00558, -2.3381
0.37135, -169.2422, 39.0454, -0.00558, -2.3381
0.37136, -169.2359, 39.0453, -0.00558, -2.3381
0.37137, -169.2246, 39.0435, -0.00558, -2.3381
0.37138, -169.2053, 39.0397, -0.00558, -2.3381
0.37139, -169.2014, 39.0406, -0.00558, -2.3381
0.37140, -169.2165, 39.0473, -0.00558, -2.3381
0.37142, -169.1834, 39.0412, -0.00558, -2.3382
0.37143, -169.1628, 39.0376, -0.00558, -2.3382
0.37144, -169.1530, 39.0368, -0.00558, -2.3382
0.37145, -169.1317, 39.0317, -0.00558, -2.3382
0.37146, -169.1017, 39.0245, -0.00558, -2.3382
0.37147, -169.0926, 39.0234, -0.00558, -2.3382
0.37149, -169.0853, 39.0234, -0.00558, -2.3382
0.37150, -169.0839, 39.0246, -0.00559, -2.3382
0.37151, -169.0650, 39.0215, -0.00558, -2.3382
0.37152, -169.0591, 39.0228, -0.00558, -2.3382
0.37153, -169.0572, 39.0252, -0.00558, -2.3382
0.37154, -169.0520, 39.0254, -0.00558, -2.3382
0.37155, -169.0471, 39.0258, -0.00558, -2.3382
0.37157, -169.0270, 39.0224, -0.00558, -2.3382
0.37158, -169.0200, 39.0235, -0.00558, -2.3382
0.37159, -169.0023, 39.0206, -0.00558, -2.3382
0.37160, -168.9998, 39.0207, -0.00558, -2.3382
0.37161, -168.9916, 39.0205, -0.00558, -2.3382
0.37162, -168.9872, 39.0203, -0.00558, -2.3382
0.37163, -168.9942, 39.0247, -0.00558, -2.3382
0.37165, -168.9815, 39.0226, -0.00558, -2.3382
0.37166, -168.9599, 39.0196, -0.00558, -2.3382
0.37167, -168.9698, 39.0250, -0.00558, -2.3382
0.37168, -168.9599, 39.0242, -0.00558, -2.3382
0.37169, -168.9221, 39.0152, -0.00408, -2.3382
0.37170, -168.8766, 39.0047, -0.00150, -2.3382
0.37172, -168.8613, 39.0035, -0.00094, -2.3382
0.37173, -168.8441, 38.9999, -0.00279, -2.3382
0.37174, -168.8251, 38.9959, -0.00462, -2.3382
0.37175, -168.8005, 38.9927, -0.00433, -2.3382
0.37176, -168.7825, 38.9897, -0.00252, -2.3383
0.37177, -168.7874, 38.9947, -0.00146, -2.3383
0.37178, -168.7851, 38.9960, -0.00227, -2.3383
0.37180, -168.7895, 39.0001, -0.00379, -2.3383
0.37181, -168.7811, 39.0020, -0.00418, -2.3383
0.37182, -168.7739, 39.0012, -0.00313, -2.3383
0.37183, -168.7679, 39.0024, -0.00203, -2.3383
0.37184, -168.7587, 39.0017, -0.00215, -2.3383
0.37185, -168.7284, 38.9948, -0.00320, -2.3383
0.37187, -168.6878, 38.9856, -0.00385, -2.3383
0.37188, -168.6902, 38.9895, -0.00341, -2.3383
0.37189, -168.6943, 38.9925, -0.00252, -2.3383
0.37190, -168.6831, 38.9925, -0.00226, -2.3383
0.37191, -168.6816, 38.9948, -0.00284, -2.3383
0.37192, -168.6726, 38.9943, -0.00350, -2.3383
0.37193, -168.6479, 38.9910, -0.00346, -2.3383
0.37195, -168.6475, 38.9924, -0.00286, -2.3383
0.37196, -168.6232, 38.9881, -0.00246, -2.3383
0.37197, -168.6023, 38.9848, -0.00269, -2.3383
0.37198, -168.5963, 38.9843, -0.00321, -2.3383
0.37199, -168.5764, 38.9810, -0.00339, -2.3383
0.37200, -168.5789, 38.9850, -0.00306, -2.3383
0.37201, -168.5855, 38.9904, -0.00267, -2.3383
0.37203, -168.5714, 38.9873, -0.00267, -2.3383
0.37204, -168.5697, 38.9886, -0.00300, -2.3383
0.37205, -168.5653, 38.9896, -0.00325, -2.3383
0.37206, -168.5507, 38.9875, -0.00314, -2.3383
0.37207, -168.5403, 38.9871, -0.00284, -2.3383
0.37208, -168.5515, 38.9925, -0.00272, -2.3383
0.37210, -168.5360, 38.9908, -0.00289, -2.3383
0.37211, -168.5409, 38.9944, -0.00312, -2.3383
0.37212, -168.5062, 38.9864, -0.00314, -2.3383
0.37213, -168.4719, 38.9801, -0.00295, -2.3383
0.37214, -168.4277, 38.9692, -0.00280, -2.3383
0.37215, -168.4124, 38.9661, -0.00285, -2.3383
0.37216, -168.4075, 38.9672, -0.00303, -2.3383
0.37217, -168.3915, 38.9656, -0.00310, -2.3383
0.37219, -168.3955, 38.9687, -0.00301, -2.3383
0.37220, -168.3699, 38.9637, -0.00287, -2.3383
0.37221, -168.3750, 38.9679, -0.00285, -2.3383
0.37222, -168.3672, 38.9679, -0.00296, -2.3383
0.37223, -168.3733, 38.9730, -0.00305, -2.3383
0.37224, -168.3593, 38.9707, -0.00303, -2.3383
0.37226, -168.3637, 38.9744, -0.00292, -2.3383
0.37227, -168.3457, 38.9721, -0.00287, -2.3383
0.37228, -168.3485, 38.9760, -0.00292, -2.3383
0.37229, -168.3458, 38.9764, -0.00300, -2.3383
0.37230, -168.3298, 38.9731, -0.00302, -2.3383
0.37231, -168.2933, 38.9663, -0.00296, -2.3383
0.37232, -168.2875, 38.9668, -0.00290, -2.3383
0.37234, -168.2881, 38.9682, -0.00291, -2.3383
0.37235, -168.2541, 38.9620, -0.00297, -2.3383
0.37236, -168.2426, 38.9604, -0.00300, -2.3384
0.37237, -168.2515, 38.9642, -0.00297, -2.3384
0.37238, -168.2237, 38.9600, -0.00293, -2.3384
0.37239, -168.2233, 38.9619, -0.00292, -2.3384
0.37240, -168.2190, 38.9633, -0.00295, -2.3384
0.37241, -168.2286, 38.9693, -0.00298, -2.3384
0.37243, -168.2264, 38.9722, -0.00297, -2.3384
0.37244, -168.2057, 38.9682, -0.00294, -2.3384
0.37245, -168.1637, 38.9572, -0.00292, -2.3384
0.37246, -168.1670, 38.9598, -0.00293, -2.3384
0.37247, -168.1823, 38.9671, -0.00296, -2.3384
0.37248, -168.1822, 38.9693, -0.00297, -2.3384
0.37249, -168.1645, 38.9677, -0.00295, -2.3384
0.37251, -168.1538, 38.9658, -0.00293, -2.3384
0.37252, -168.1498, 38.9669, -0.00293, -2.3384
0.37253, -168.1560, 38.9710, -0.00295, -2.3384
0.37254, -168.1429, 38.9696, -0.00296, -2.3384
0.37255, -168.1163, 38.9638, -0.00295, -2.3384
0.37256, -168.1145, 38.9645, -0.00293, -2.3384
0.37257, -168.1127, 38.9641, -0.00293, -2.3384
0.37258, -168.0815, 38.9589, -0.00294, -2.3384
0.37260, -168.1050, 38.9670, -0.00295, -2.3384
0.37261, -168.0898, 38.9655, -0.00295, -2.3384
0.37262, -168.0968, 38.9706, -0.00294, -2.3384
0.37263, -168.0890, 38.9710, -0.00293, -2.3384
0.37264, -168.0886, 38.9740, -0.00293, -2.3384
0.37265, -168.0903, 38.9771, -0.00294, -2.3384
0.37266, -168.0721, 38.9740, -0.00294, -2.3384
0.37267, -168.0659, 38.9737, -0.00294, -2.3384
0.37269, -168.0746, 38.9775, -0.00293, -2.3384
0.37270, -168.0469, 38.9712, -0.00293, -2.3384
0.37271, -168.0361, 38.9707, -0.00294, -2.3384
0.37272, -168.0281, 38.9693, -0.00294, -2.3384
0.37273, -167.9995, 38.9625, -0.00294, -2.3384
0.37274, -167.9996, 38.9655, -0.00293, -2.3384
0.37275, -168.0201, 38.9747, -0.00293, -2.3384
0.37277, -168.0420, 38.9829, -0.00293, -2.3384
0.37278, -168.0386, 38.9855, -0.00293, -2.3384
0.37279, -168.0127, 38.9816, -0.00293, -2.3384
0.37280, -168.0404, 38.9903, -0.00293, -2.3384
0.37281, -168.0285, 38.9897, -0.00292, -2.3384
0.37282, -168.0353, 38.9929, -0.00293, -2.3384
0.37283, -168.0119, 38.9886, -0.00293, -2.3384
0.37284, -168.0047, 38.9883, -0.00293, -2.3384
0.37285, -167.9848, 38.9845, -0.00292, -2.3384
0.37287, -167.9720, 38.9821, -0.00292, -2.3384
0.37288, -167.9650, 38.9826, -0.00292, -2.3384
0.37289, -167.9927, 38.9934, -0.00292, -2.3384
0.37290, -167.9938, 38.9965, -0.00292, -2.3384
0.37291, -167.9816, 38.9936, -0.00292, -2.3384
0.37292, -167.9604, 38.9918, -0.00292, -2.3384
0.37293, -167.9512, 38.9915, -0.00292, -2.3384
0.37294, -167.9402, 38.9899, -0.00292, -2.3385
0.37295, -167.9371, 38.9901, -0.00292, -2.3385
0.37297, -167.9265, 38.9899, -0.00292, -2.3385
0.37298, -167.9399, 38.9949, -0.00292, -2.3385
0.37299, -167.9246, 38.9930, -0.00291, -2.3385
0.37300, -167.9187, 38.9939, -0.00291, -2.3385
0.37301, -167.9030, 38.9921, -0.00291, -2.3385
0.37302, -167.9007, 38.9940, -0.00291, -2.3385
0.37303, -167.9095, 38.9985, -0.00291, -2.3385
0.37304, -167.9239, 39.0054, -0.00291, -2.3385
0.37306, -167.9079, 39.0029, -0.00291, -2.3385
0.37307, -167.9113, 39.0044, -0.00291, -2.3385
0.37308, -167.9116, 39.0068, -0.00291, -2.3385
0.37309, -167.9185, 39.0114, -0.00291, -2.3385
0.37310, -167.9033, 39.0087, -0.00291, -2.3385
0.37311, -167.9307, 39.0175, -0.00290, -2.3385
0.37312, -167.9064, 39.0135, -0.00290, -2.3385
0.37313, -167.9159, 39.0180, -0.00290, -2.3385
0.37314, -167.8975, 39.0158, -0.00290, -2.3385
0.37316, -167.8984, 39.0171, -0.00290, -2.3385
0.37317, -167.8886, 39.0155, -0.00290, -2.3385
0.37318, -167.8696, 39.0119, -0.00290, -2.3385
0.37319, -167.8748, 39.0150, -0.00290, -2.3385
0.37320, -167.8849, 39.0194, -0.00290, -2.3385
0.37321, -167.8945, 39.0256, -0.00290, -2.3385
0.37322, -167.8933, 39.0273, -0.00290, -2.3385
0.37323, -167.8776, 39.0241, -0.00289, -2.3385
0.37324, -167.8648, 39.0226, -0.00289, -2.3385
0.37326, -167.8383, 39.0176, -0.00290, -2.3385
0.37327, -167.8355, 39.0183, -0.00290, -2.3385
0.37328, -167.8522, 39.0246, -0.00290, -2.3385
0.37329, -167.8488, 39.0250, -0.00289, -2.3385
0.37330, -167.8473, 39.0280, -0.00289, -2.3385
0.37331, -167.8568, 39.0334, -0.00289, -2.3385
0.37332, -167.8721, 39.0388, -0.00289, -2.3385
0.37333, -167.8854, 39.0436, -0.00289, -2.3385
0.37334, -167.8572, 39.0379, -0.00289, -2.3385
0.37335, -167.8590, 39.0405, -0.00288, -2.3385
0.37336, -167.8424, 39.0375, -0.00288, -2.3385
0.37338, -167.8400, 39.0383, -0.00289, -2.3385
0.37339, -167.8201, 39.0349, -0.00288, -2.3385
0.37340, -167.8142, 39.0340, -0.00288, -2.3385
0.37341, -167.8265, 39.0413, -0.00288, -2.3385
0.37342, -167.8437, 39.0481, -0.00288, -2.3385
0.37343, -167.8498, 39.0529, -0.00288, -2.3385
0.37344, -167.8794, 39.0619, -0.00288, -2.3385
0.37345, -167.8496, 39.0557, -0.00287, -2.3385
0.37346, -167.8662, 39.0628, -0.00287, -2.3385
0.37347, -167.8350, 39.0551, -0.00288, -2.3385
0.37349, -167.8643, 39.0639, -0.00287, -2.3385
0.37350, -167.8415, 39.0610, -0.00287, -2.3385
0.37351, -167.8430, 39.0626, -0.00287, -2.3385
0.37352, -167.8382, 39.0640, -0.00287, -2.3385
0.37353, -167.8599, 39.0703, -0.00287, -2.3385
0.37354, -167.8547, 39.0722, -0.00287, -2.3385
0.37355, -167.8572, 39.0750, -0.00287, -2.3386
0.37356, -167.8652, 39.0794, -0.00287, -2.3386
0.37357, -167.8583, 39.0787, -0.00286, -2.3386
0.37358, -167.8354, 39.0746, -0.00286, -2.3386
0.37359, -167.8528, 39.0797, -0.00286, -2.3386
0.37360, -167.8434, 39.0802, -0.00286, -2.3386
0.37361, -167.8496, 39.0840, -0.00286, -2.3386
0.37363, -167.8486, 39.0854, -0.00286, -2.3386
0.37364, -167.8224, 39.0789, -0.00286, -2.3386
0.37365, -167.8046, 39.0746, -0.00286, -2.3386
0.37366, -167.8188, 39.0801, -0.00286, -2.3386
0.37367, -167.8102, 39.0791, -0.00286, -2.3386
0.37368, -167.8240, 39.0849, -0.00286, -2.3386
0.37369, -167.8283, 39.0877, -0.00286, -2.3386
0.37370, -167.8244, 39.0891, -0.00285, -2.3386
0.37371, -167.8173, 39.0897, -0.00285, -2.3386
0.37372, -167.8236, 39.0915, -0.00285, -2.3386
0.37373, -167.8033, 39.0890, -0.00285, -2.3386
0.37374, -167.7962, 39.0888, -0.00285, -2.3386
0.37376, -167.8021, 39.0937, -0.00285, -2.3386
0.37377, -167.8126, 39.0985, -0.00285, -2.3386
0.37378, -167.8231, 39.1044, -0.00285, -2.3386
0.37379, -167.8293, 39.1077, -0.00285, -2.3386
0.37380, -167.8130, 39.1034, -0.00284, -2.3386
0.37381, -167.8089, 39.1042, -0.00284, -2.3386
0.37382, -167.7948, 39.1029, -0.00284, -2.3386
0.37383, -167.8298, 39.1144, -0.00284, -2.3386
0.37384, -167.8198, 39.1145, -0.00284, -2.3386
0.37385, -167.8362, 39.1191, -0.00284, -2.3386
0.37386, -167.8344, 39.1196, -0.00284, -2.3386
0.37387, -167.8414, 39.1248, -0.00284, -2.3386
0.37389, -167.8462, 39.1269, -0.00284, -2.3386
0.37390, -167.8390, 39.1258, -0.00284, -2.3386
0.37391, -167.8239, 39.1239, -0.00283, -2.3386
0.37392, -167.8266, 39.1265, -0.00283, -2.3386
0.37393, -167.8236, 39.1265, -0.00283, -2.3386
0.37394, -167.8050, 39.1226, -0.00283, -2.3386
0.37395, -167.8122, 39.1274, -0.00283, -2.3386
0.37396, -167.8353, 39.1357, -0.00283, -2.3386
0.37397, -167.8000, 39.1298, -0.00283, -2.3386
0.37398, -167.8159, 39.1349, -0.00283, -2.3386
0.37399, -167.7929, 39.1299, -0.00283, -2.3386
0.37400, -167.8026, 39.1341, -0.00283, -2.3386
0.37401, -167.7914, 39.1330, -0.00283, -2.3386
0.37402, -167.8083, 39.1397, -0.00283, -2.3386
0.37404, -167.7896, 39.1379, -0.00282, -2.3386
0.37405, -167.7924, 39.1381, -0.00282, -2.3386
0.37406, -167.7861, 39.1360, -0.00282, -2.3386
0.37407, -167.8086, 39.1446, -0.00282, -2.3386
0.37408, -167.7897, 39.1436, -0.00282, -2.3386
0.37409, -167.8075, 39.1506, -0.00282, -2.3386
0.37410, -167.8187, 39.1562, -0.00281, -2.3386
0.37411, -167.7974, 39.1522, -0.00281, -2.3386
0.37412, -167.7969, 39.1542, -0.00281, -2.3386
0.37413, -167.7920, 39.1542, -0.00281, -2.3386
0.37414, -167.7873, 39.1552, -0.00281, -2.3386
0.37415, -167.8031, 39.1596, -0.00281, -2.3386
0.37416, -167.8146, 39.1642, -0.00281, -2.3387
0.37417, -167.8033, 39.1633, -0.00281, -2.3387
0.37418, -167.8266, 39.1712, -0.00281, -2.3387
0.37419, -167.8303, 39.1739, -0.00281, -2.3387
0.37421, -167.8246, 39.1748, -0.00281, -2.3387
0.37422, -167.8205, 39.1748, -0.00280, -2.3387
0.37423, -167.8345, 39.1811, -0.00280, -2.3387
0.37424, -167.8177, 39.1787, -0.00280, -2.3387
0.37425, -167.8169, 39.1792, -0.00280, -2.3387
0.37426, -167.8272, 39.1833, -0.00280, -2.3387
0.37427, -167.8285, 39.1858, -0.00280, -2.3387
0.37428, -167.8340, 39.1894, -0.00280, -2.3387
0.37429, -167.8276, 39.1903, -0.00280, -2.3387
0.37430, -167.8372, 39.1942, -0.00279, -2.3387
0.37431, -167.8243, 39.1915, -0.00279, -2.3387
0.37432, -167.8284, 39.1957, -0.00279, -2.3387
0.37433, -167.8584, 39.2062, -0.00279, -2.3387
0.37434, -167.8525, 39.2086, -0.00279, -2.3387
0.37435, -167.8467, 39.2054, -0.00279, -2.3387
0.37437, -167.8241, 39.2001, -0.00278, -2.3387
0.37438, -167.8293, 39.2036, -0.00279, -2.3387
0.37439, -167.8317, 39.2064, -0.00279, -2.3387
0.37440, -167.8311, 39.2084, -0.00279, -2.3387
0.37441, -167.8400, 39.2121, -0.00278, -2.3387
0.37442, -167.8356, 39.2134, -0.00278, -2.3387
0.37443, -167.8331, 39.2149, -0.00278, -2.3387
0.37444, -167.8301, 39.2160, -0.00278, -2.3387
0.37445, -167.8476, 39.2236, -0.00278, -2.3387
0.37446, -167.8459, 39.2237, -0.00278, -2.3387
0.37447, -167.8382, 39.2233, -0.00277, -2.3387
0.37448, -167.8330, 39.2238, -0.00277, -2.3387
0.37449, -167.8189, 39.2215, -0.00277, -2.3387
0.37450, -167.8064, 39.2199, -0.00278, -2.3387
0.37451, -167.7959, 39.2185, -0.00277, -2.3387
0.37452, -167.7826, 39.2164, -0.00277, -2.3387
0.37453, -167.8088, 39.2252, -0.00277, -2.3387
0.37455, -167.8153, 39.2307, -0.00277, -2.3387
0.37456, -167.8082, 39.2292, -0.00277, -2.3387
0.37457, -167.8026, 39.2296, -0.00277, -2.3387
0.37458, -167.8231, 39.2372, -0.00277, -2.3387
0.37459, -167.8258, 39.2404, -0.00277, -2.3387
0.37460, -167.8312, 39.2429, -0.00276, -2.3387
0.37461, -167.8154, 39.2399, -0.00276, -2.3387
0.37462, -167.8183, 39.2431, -0.00276, -2.3387
0.37463, -167.8227, 39.2464, -0.00276, -2.3387
0.37464, -167.8286, 39.2495, -0.00276, -2.3387
0.37465, -167.8325, 39.2529, -0.00276, -2.3387
0.37466, -167.8508, 39.2607, -0.00276, -2.3387
0.37467, -167.8800, 39.2722, -0.00275, -2.3387
0.37468, -167.8920, 39.2771, -0.00275, -2.3387
0.37469, -167.8755, 39.2739, -0.00275, -2.3387
0.37470, -167.8508, 39.2697, -0.00275, -2.3387
0.37471, -167.8653, 39.2769, -0.00275, -2.3387
0.37472, -167.9031, 39.2913, -0.00275, -2.3387
0.37473, -167.9056, 39.2927, -0.00274, -2.3387
0.37475, -167.8952, 39.2923, -0.00274, -2.3387
0.37476, -167.8998, 39.2948, -0.00274, -2.3387
0.37477, -167.8778, 39.2906, -0.00274, -2.3387
0.37478, -167.9002, 39.2976, -0.00274, -2.3387
0.37479, -167.8895, 39.2965, -0.00274, -2.3387
0.37480, -167.9086, 39.3034, -0.00273, -2.3388
0.37481, -167.8956, 39.3010, -0.00273, -2.3388
0.37482, -167.8891, 39.3005, -0.00273, -2.3388
0.37483, -167.9034, 39.3058, -0.00273, -2.3388
0.37484, -167.9055, 39.3088, -0.00273, -2.3388
0.37485, -167.8829, 39.3043, -0.00273, -2.3388
0.37486, -167.8837, 39.3063, -0.00273, -2.3388
0.37487, -167.8602, 39.3029, -0.00273, -2.3388
0.37488, -167.8467, 39.3015, -0.00273, -2.3388
0.37489, -167.8318, 39.2985, -0.00273, -2.3388
0.37490, -167.8481, 39.3053, -0.00273, -2.3388
0.37491, -167.8421, 39.3046, -0.00272, -2.3388
0.37493, -167.8214, 39.3003, -0.00272, -2.3388
0.37494, -167.8110, 39.2992, -0.00272, -2.3388
0.37495, -167.8032, 39.2998, -0.00272, -2.3388
0.37496, -167.8196, 39.3055, -0.00272, -2.3388
0.37497, -167.8213, 39.3084, -0.00272, -2.3388
0.37498, -167.8150, 39.3082, -0.00272, -2.3388
0.37499, -167.8309, 39.3132, -0.00272, -2.3388
0.37500, -167.8147, 39.3093, -0.00272, -2.3388
0.37501, -167.8037, 39.3078, -0.00272, -2.3388
0.37502, -167.8047, 39.3098, -0.00272, -2.3388
0.37503, -167.7992, 39.3086, -0.00272, -2.3388
0.37504, -167.8073, 39.3142, -0.00271, -2.3388
0.37505, -167.8343, 39.3242, -0.00271, -2.3388
0.37506, -167.8470, 39.3303, -0.00271, -2.3388
0.37507, -167.8435, 39.3311, -0.00271, -2.3388
0.37508, -167.8533, 39.3357, -0.00271, -2.3388
0.37509, -167.8544, 39.3384, -0.00270, -2.3388
0.37510, -167.8439, 39.3366, -0.00270, -2.3388
0.37511, -167.8364, 39.3366, -0.00270, -2.3388
0.37512, -167.8192, 39.3329, -0.00270, -2.3388
0.37513, -167.8347, 39.3387, -0.00270, -2.3388
0.37515, -167.8567, 39.3477, -0.00270, -2.3388
0.37516, -167.8905, 39.3601, -0.00270, -2.3388
0.37517, -167.8558, 39.3531, -0.00269, -2.3388
0.37518, -167.8606, 39.3559, -0.00269, -2.3388
0.37519, -167.8619, 39.3581, -0.00269, -2.3388
0.37520, -167.8542, 39.3571, -0.00269, -2.3388
0.37521, -167.8598, 39.3593, -0.00269, -2.3388
0.37522, -167.8485, 39.3590, -0.00269, -2.3388
0.37523, -167.8411, 39.3577, -0.00269, -2.3388
0.37524, -167.8437, 39.3597, -0.00269, -2.3388
0.37525, -167.8418, 39.3616, -0.00269, -2.3388
0.37526, -167.8235, 39.3582, -0.00269, -2.3388
0.37527, -167.8109, 39.3549, -0.00269, -2.3388
0.37528, -167.8115, 39.3567, -0.00269, -2.3388
0.37529, -167.8139, 39.3589, -0.00269, -2.3388
0.37530, -167.8030, 39.3573, -0.00269, -2.3388
0.37531, -167.8214, 39.3643, -0.00268, -2.3388
0.37533, -167.8066, 39.3624, -0.00268, -2.3388
0.37534, -167.8246, 39.3684, -0.00268, -2.3388
0.37535, -167.8248, 39.3705, -0.00268, -2.3388
0.37536, -167.8304, 39.3744, -0.00268, -2.3388
0.37537, -167.8195, 39.3730, -0.00268, -2.3388
0.37538, -167.8011, 39.3692, -0.00268, -2.3388
0.37539, -167.7840, 39.3662, -0.00268, -2.3388
0.37540, -167.8372, 39.3829, -0.00268, -2.3388
0.37541, -167.8398, 39.3857, -0.00268, -2.3388
0.37542, -167.8437, 39.3892, -0.00267, -2.3388
0.37543, -167.8086, 39.3817, -0.00267, -2.3388
0.37544, -167.8132, 39.3860, -0.00267, -2.3389
0.37545, -167.8210, 39.3898, -0.00267, -2.3389
0.37546, -167.8117, 39.3891, -0.00267, -2.3389
0.37547, -167.8117, 39.3906, -0.00267, -2.3389
0.37548, -167.8195, 39.3941, -0.00266, -2.3389
0.37549, -167.8216, 39.3966, -0.00266, -2.3389
0.37550, -167.8307, 39.4002, -0.00266, -2.3389
0.37551, -167.8316, 39.4032, -0.00266, -2.3389
0.37553, -167.8266, 39.4033, -0.00266, -2.3389
0.37554, -167.8118, 39.3997, -0.00266, -2.3389
0.37555, -167.8176, 39.4040, -0.00266, -2.3389
0.37556, -167.8386, 39.4120, -0.00266, -2.3389
0.37557, -167.8232, 39.4092, -0.00266, -2.3389
0.37558, -167.8367, 39.4138, -0.00265, -2.3389
0.37559, -167.8443, 39.4185, -0.00265, -2.3389
0.37560, -167.8340, 39.4175, -0.00265, -2.3389
0.37561, -167.8577, 39.4259, -0.00265, -2.3389
0.37562, -167.8715, 39.4313, -0.00265, -2.3389
0.37563, -167.8631, 39.4316, -0.00265, -2.3389
0.37564, -167.8504, 39.4275, -0.00264, -2.3389
0.37565, -167.8495, 39.4288, -0.00264, -2.3389
0.37566, -167.8583, 39.4338, -0.00265, -2.3389
0.37567, -167.8777, 39.4415, -0.00265, -2.3389
0.37568, -167.8714, 39.4408, -0.00264, -2.3389
0.37570, -167.8576, 39.4393, -0.00264, -2.3389
0.37571, -167.8473, 39.4373, -0.00264, -2.3389
0.37572, -167.8604, 39.4431, -0.00264, -2.3389
0.37573, -167.8807, 39.4507, -0.00264, -2.3389
0.37574, -167.8850, 39.4538, -0.00264, -2.3389
0.37575, -167.8648, 39.4485, -0.00263, -2.3389
0.37576, -167.8407, 39.4424, -0.00263, -2.3389
0.37577, -167.8253, 39.4391, -0.00263, -2.3389
0.37578, -167.8179, 39.4391, -0.00264, -2.3389
0.37579, -167.8197, 39.4418, -0.00264, -2.3389
0.37580, -167.8281, 39.4458, -0.00263, -2.3389
0.37581, -167.8558, 39.4554, -0.00263, -2.3389
0.37582, -167.8716, 39.4615, -0.00263, -2.3389
0.37583, -167.8756, 39.4649, -0.00263, -2.3389
0.37584, -167.8690, 39.4642, -0.00263, -2.3389
0.37585, -167.8790, 39.4671, -0.00263, -2.3389
0.37587, -167.8752, 39.4683, -0.00262, -2.3389
0.37588, -167.8652, 39.4681, -0.00262, -2.3389
0.37589, -167.8792, 39.4745, -0.00262, -2.3389
0.37590, -167.8723, 39.4739, -0.00262, -2.3389
0.37591, -167.8648, 39.4730, -0.00262, -2.3389
0.37592, -167.8805, 39.4787, -0.00262, -2.3389
